dataset,method,group,top_features,class_coverage,reconstruction_accuracy,reconstruction_std,semantic_preservation
amazon,baseline,2,47,0.5410472163636516,0.672,0.049558046773455475,1.0
amazon,baseline,2,48,0.5410472163636516,0.6759999999999999,0.04841487374764082,1.0
amazon,baseline,2,49,0.5410472163636516,0.6859999999999999,0.046303347611160894,1.0
amazon,baseline,2,50,0.5410472163636516,0.6819999999999999,0.03815756805667781,1.0
amazon,prompting,2,1,0.039112119141898695,0.2,0.006324555320336755,0.0
amazon,prompting,2,2,0.048854054571064384,0.21200000000000002,0.01469693845669906,0.0
amazon,prompting,2,3,0.06678003083174669,0.252,0.030594117081556703,0.0
amazon,prompting,2,4,0.06678003083174669,0.246,0.032,0.0
amazon,prompting,2,5,0.11149479924640379,0.248,0.025612496949731407,0.0
amazon,prompting,2,6,0.11149479924640379,0.248,0.025612496949731407,0.0
amazon,prompting,2,7,0.11149479924640379,0.248,0.025612496949731407,0.0
amazon,prompting,2,8,0.16212460324205918,0.27,0.016733200530681506,0.0
amazon,prompting,2,9,0.16212460324205918,0.274,0.025768197453450253,0.0
amazon,prompting,2,10,0.18307194658722367,0.27,0.024494897427831785,0.0
amazon,prompting,2,11,0.18307194658722367,0.278,0.023151673805580444,0.0
amazon,prompting,2,12,0.18307194658722367,0.28,0.020976176963403023,0.0
amazon,prompting,2,13,0.19395665069056908,0.326,0.060199667773169645,0.0
amazon,prompting,2,14,0.19395665069056908,0.32,0.0589915248150105,0.0
amazon,prompting,2,15,0.19395665069056908,0.322,0.038678159211627434,0.0
amazon,prompting,2,16,0.2059321119782596,0.33999999999999997,0.0529150262212918,0.0
amazon,prompting,2,17,0.2059321119782596,0.332,0.04707440918375928,0.0
amazon,prompting,2,18,0.2059321119782596,0.332,0.04707440918375928,0.0
amazon,prompting,2,19,0.21943736105330927,0.34199999999999997,0.03544009029333871,0.0
amazon,prompting,2,20,0.21943736105330927,0.352,0.04955804677345546,0.0
amazon,prompting,2,21,0.21943736105330927,0.33999999999999997,0.03405877273185281,0.0
amazon,prompting,2,22,0.21943736105330927,0.346,0.022449944320643643,0.0
amazon,prompting,2,23,0.2323955555277623,0.35,0.01897366596101027,0.0
amazon,prompting,2,24,0.23389069102748636,0.378,0.029257477676655593,0.0
amazon,prompting,2,25,0.23389069102748636,0.38,0.02683281572999748,0.0
amazon,prompting,2,26,0.23389069102748636,0.376,0.031999999999999994,0.0
amazon,prompting,2,27,0.23389069102748636,0.378,0.042142615011410964,0.0
amazon,prompting,2,28,0.23389069102748636,0.38,0.05099019513592784,0.0
amazon,prompting,2,29,0.23389069102748636,0.372,0.06046486583132389,0.0
amazon,prompting,2,30,0.23389069102748636,0.374,0.05986651818838305,0.0
amazon,prompting,2,31,0.23389069102748636,0.376,0.05817215828899594,0.0
amazon,prompting,2,32,0.23389069102748636,0.386,0.05748043145279966,0.0
amazon,prompting,2,33,0.23389069102748636,0.384,0.05885575587824864,0.0
amazon,prompting,2,34,0.23864146223165306,0.402,0.044,0.0
amazon,prompting,2,35,0.25083044732281945,0.41600000000000004,0.03720215047547654,0.0
amazon,prompting,2,36,0.25083044732281945,0.41200000000000003,0.03969886648255841,0.0
amazon,prompting,2,37,0.25083044732281945,0.41,0.04289522117905442,0.0
amazon,prompting,2,38,0.25083044732281945,0.41,0.058991524815010514,0.0
amazon,prompting,2,39,0.25083044732281945,0.4119999999999999,0.052687759489277966,0.0
amazon,prompting,2,40,0.25083044732281945,0.414,0.043174066289845804,0.0
amazon,prompting,2,41,0.25083044732281945,0.42200000000000004,0.042614551505325025,0.0
amazon,prompting,2,42,0.25083044732281945,0.41,0.035777087639996645,0.0
amazon,prompting,2,43,0.25083044732281945,0.406,0.041279534881100595,0.0
amazon,prompting,2,44,0.25083044732281945,0.42400000000000004,0.04799999999999998,0.0
amazon,prompting,2,45,0.25083044732281945,0.43600000000000005,0.04223742416388574,0.0
amazon,prompting,2,46,0.25083044732281945,0.45,0.043358966777357594,0.0
amazon,prompting,2,47,0.2688921015490005,0.45199999999999996,0.026381811916545837,0.0
amazon,prompting,2,48,0.3031688090810107,0.46799999999999997,0.030594117081556717,1.0
amazon,prompting,2,49,0.3031688090810107,0.4619999999999999,0.033105890714493706,1.0
amazon,prompting,2,50,0.3031688090810107,0.46399999999999997,0.02576819745345025,1.0
amazon,clustering,2,1,0.07154219817994355,0.22599999999999998,0.02576819745345025,0.0
amazon,clustering,2,2,0.14463941736203736,0.274,0.04223742416388575,0.0
amazon,clustering,2,3,0.14463941736203736,0.29000000000000004,0.04289522117905444,0.0
amazon,clustering,2,4,0.2606366077094081,0.36800000000000005,0.03187475490101846,0.0
amazon,clustering,2,5,0.2606366077094081,0.36800000000000005,0.03709447398198281,0.0
amazon,clustering,2,6,0.2606366077094081,0.346,0.02576819745345025,0.0
amazon,clustering,2,7,0.2606366077094081,0.414,0.030066592756745815,0.0
amazon,clustering,2,8,0.2606366077094081,0.40800000000000003,0.04214261501141095,0.0
amazon,clustering,2,9,0.35604914064417914,0.476,0.04758150901348129,0.0
amazon,clustering,2,10,0.35604914064417914,0.47800000000000004,0.05528109984434102,0.0
amazon,clustering,2,11,0.35604914064417914,0.49000000000000005,0.06260990336999411,0.0
amazon,clustering,2,12,0.35604914064417914,0.48200000000000004,0.04955804677345548,0.0
amazon,clustering,2,13,0.3794532195013257,0.502,0.06013318551349162,0.0
amazon,clustering,2,14,0.3794532195013257,0.5,0.06542170893518451,0.0
amazon,clustering,2,15,0.3794532195013257,0.496,0.06887670143089025,0.0
amazon,clustering,2,16,0.3794532195013257,0.49399999999999994,0.05953150426454886,0.0
amazon,clustering,2,17,0.4449349690572323,0.558,0.06523802572120035,0.0
amazon,clustering,2,18,0.4449349690572323,0.55,0.06782329983125267,0.0
amazon,clustering,2,19,0.4449349690572323,0.538,0.0643117407632541,0.0
amazon,clustering,2,20,0.4449349690572323,0.5359999999999999,0.06529931086925803,0.0
amazon,clustering,2,21,0.4449349690572323,0.5359999999999999,0.06916646586316233,0.0
amazon,clustering,2,22,0.4449349690572323,0.546,0.07914543574963752,0.0
amazon,clustering,2,23,0.4634168325510064,0.6039999999999999,0.06248199740725322,2.0
amazon,clustering,2,24,0.4634168325510064,0.61,0.05761944116355175,2.0
amazon,clustering,2,25,0.4634168325510064,0.61,0.06033241251599344,2.0
amazon,clustering,2,26,0.4634168325510064,0.61,0.0709929573971954,2.0
amazon,clustering,2,27,0.4634168325510064,0.5980000000000001,0.05912698199637795,2.0
amazon,clustering,2,28,0.4634168325510064,0.5960000000000001,0.05885575587824865,2.0
amazon,clustering,2,29,0.4634168325510064,0.608,0.04354308211415448,2.0
amazon,clustering,2,30,0.4634168325510064,0.604,0.04363484845854286,2.0
amazon,clustering,2,31,0.4634168325510064,0.618,0.06305553108173778,2.0
amazon,clustering,2,32,0.4634168325510064,0.618,0.06144916598294884,2.0
amazon,clustering,2,33,0.4634168325510064,0.6199999999999999,0.06356099432828279,2.0
amazon,clustering,2,34,0.4634168325510064,0.626,0.06053098380168619,2.0
amazon,clustering,2,35,0.4634168325510064,0.6260000000000001,0.06053098380168619,2.0
amazon,clustering,2,36,0.4634168325510064,0.6159999999999999,0.04963869458396344,2.0
amazon,clustering,2,37,0.4634168325510064,0.6180000000000001,0.044899888641287314,2.0
amazon,clustering,2,38,0.4634168325510064,0.6180000000000001,0.04621688003316535,2.0
amazon,clustering,2,39,0.4634168325510064,0.6200000000000001,0.05215361924162118,2.0
amazon,clustering,2,40,0.4634168325510064,0.622,0.06177378084592198,2.0
amazon,clustering,2,41,0.4634168325510064,0.62,0.0609918027279076,2.0
amazon,clustering,2,42,0.4634168325510064,0.6160000000000001,0.06374950980203689,2.0
amazon,clustering,2,43,0.4634168325510064,0.6100000000000001,0.07155417527999325,2.0
amazon,clustering,2,44,0.4634168325510064,0.5900000000000001,0.07042726744663605,2.0
amazon,clustering,2,45,0.4634168325510064,0.6040000000000001,0.07337574531137656,2.0
amazon,clustering,2,46,0.4634168325510064,0.6180000000000001,0.05599999999999999,2.0
amazon,clustering,2,47,0.4634168325510064,0.6140000000000001,0.05571355310873646,2.0
amazon,clustering,2,48,0.4634168325510064,0.606,0.047581509013481287,2.0
amazon,clustering,2,49,0.4634168325510064,0.6140000000000001,0.051999999999999984,2.0
amazon,clustering,2,50,0.4634168325510064,0.61,0.04898979485566357,2.0
amazon,featurization,2,1,0.10877343028465214,0.254,0.01854723699099142,0.0
amazon,featurization,2,2,0.15258859290478005,0.266,0.03611094017053559,0.0
amazon,featurization,2,3,0.38010900342081416,0.45999999999999996,0.04147288270665544,1.0
amazon,featurization,2,4,0.4885756493077813,0.6039999999999999,0.031999999999999994,2.0
amazon,featurization,2,5,0.4885756493077813,0.614,0.028705400188814675,2.0
amazon,featurization,2,6,0.4885756493077813,0.624,0.02653299832284322,2.0
amazon,featurization,2,7,0.4885756493077813,0.624,0.03136877428271627,2.0
amazon,featurization,2,8,0.4885756493077813,0.628,0.03600000000000003,2.0
amazon,featurization,2,9,0.5633793043715002,0.6779999999999999,0.027856776554368225,2.0
amazon,featurization,2,10,0.5633793043715002,0.6519999999999999,0.04214261501141095,2.0
amazon,featurization,2,11,0.5633793043715002,0.648,0.044452221541785734,2.0
amazon,featurization,2,12,0.5633793043715002,0.6559999999999999,0.040792156108742275,2.0
amazon,featurization,2,13,0.5633793043715002,0.658,0.041182520563948,2.0
amazon,featurization,2,14,0.5633793043715002,0.6559999999999999,0.04543126676640219,2.0
amazon,featurization,2,15,0.5633793043715002,0.6759999999999999,0.040792156108742275,2.0
amazon,featurization,2,16,0.5633793043715002,0.6799999999999999,0.048166378315169185,2.0
amazon,featurization,2,17,0.5633793043715002,0.6799999999999999,0.054037024344425186,2.0
amazon,featurization,2,18,0.5738336120397014,0.69,0.046043457732885346,2.0
amazon,featurization,2,19,0.5738336120397014,0.69,0.046043457732885346,2.0
amazon,featurization,2,20,0.5738336120397014,0.688,0.044452221541785734,2.0
amazon,featurization,2,21,0.5738336120397014,0.688,0.044452221541785734,2.0
amazon,featurization,2,22,0.5738336120397014,0.712,0.044,2.0
amazon,featurization,2,23,0.5738336120397014,0.718,0.05381449618829485,2.0
amazon,featurization,2,24,0.5738336120397014,0.7260000000000001,0.043174066289845804,2.0
amazon,featurization,2,25,0.5992252784056867,0.746,0.0397994974842648,2.0
amazon,featurization,2,26,0.5992252784056867,0.744,0.050833060108555345,2.0
amazon,featurization,2,27,0.5992252784056867,0.7459999999999999,0.05425863986500212,2.0
amazon,featurization,2,28,0.5992252784056867,0.74,0.052153619241621194,2.0
amazon,featurization,2,29,0.5992252784056867,0.7460000000000001,0.04799999999999997,2.0
amazon,featurization,2,30,0.5992252784056867,0.7460000000000001,0.04799999999999997,2.0
amazon,featurization,2,31,0.5992252784056867,0.742,0.048332183894378294,2.0
amazon,featurization,2,32,0.5992252784056867,0.744,0.04758150901348125,2.0
amazon,featurization,2,33,0.5992252784056867,0.74,0.048579831205964485,2.0
amazon,featurization,2,34,0.5992252784056867,0.746,0.044090815370097215,2.0
amazon,featurization,2,35,0.5992252784056867,0.74,0.028284271247461926,2.0
amazon,featurization,2,36,0.5992252784056867,0.742,0.038157568056677825,2.0
amazon,featurization,2,37,0.5992252784056867,0.742,0.033105890714493685,2.0
amazon,featurization,2,38,0.5992252784056867,0.732,0.031874754901018446,2.0
amazon,featurization,2,39,0.5992252784056867,0.7300000000000001,0.033466401061363005,2.0
amazon,featurization,2,40,0.5992252784056867,0.726,0.03261901286060017,2.0
amazon,featurization,2,41,0.5992252784056867,0.728,0.03655133376499413,2.0
amazon,featurization,2,42,0.5992252784056867,0.718,0.03370459909270543,2.0
amazon,featurization,2,43,0.5992252784056867,0.732,0.032496153618543834,2.0
amazon,featurization,2,44,0.5992252784056867,0.74,0.04098780306383839,2.0
amazon,featurization,2,45,0.5992252784056867,0.728,0.04214261501141095,2.0
amazon,featurization,2,46,0.5992252784056867,0.728,0.04214261501141095,2.0
amazon,featurization,2,47,0.5992252784056867,0.7300000000000001,0.04242640687119285,2.0
amazon,featurization,2,48,0.6128243647474428,0.74,0.0525357021462548,3.0
amazon,featurization,2,49,0.6128243647474428,0.75,0.03741657386773945,3.0
amazon,featurization,2,50,0.6128243647474428,0.7539999999999999,0.04498888751680797,4.0
dbpedia,baseline,0,1,0.39999999999999997,0.4,0.0,0.0
dbpedia,baseline,0,2,0.4862770287738492,0.504,0.01019803902718558,0.0
dbpedia,baseline,0,3,0.5443224809802665,0.572,0.011661903789690564,0.0
dbpedia,baseline,0,4,0.6933933119016149,0.772,0.011661903789690611,1.0
dbpedia,baseline,0,5,0.6967650626014275,0.8360000000000001,0.01854723699099139,2.0
dbpedia,baseline,0,6,0.6967650626014275,0.884,0.029393876913398165,2.0
dbpedia,baseline,0,7,0.6967650626014275,0.9120000000000001,0.021354156504062614,2.0
dbpedia,baseline,0,8,0.823618100713864,0.924,0.02416609194718912,3.0
dbpedia,baseline,0,9,0.823618100713864,0.95,0.025298221281347004,3.0
dbpedia,baseline,0,10,0.823618100713864,0.974,0.02799999999999998,3.0
dbpedia,baseline,0,11,0.823618100713864,0.974,0.02799999999999998,3.0
dbpedia,baseline,0,12,0.823618100713864,0.974,0.02799999999999998,3.0
dbpedia,baseline,0,13,0.823618100713864,0.974,0.02799999999999998,3.0
dbpedia,baseline,0,14,0.823618100713864,0.974,0.02799999999999998,3.0
dbpedia,baseline,0,15,0.823618100713864,0.974,0.02799999999999998,4.0
dbpedia,baseline,0,16,0.823618100713864,0.974,0.02799999999999998,4.0
dbpedia,baseline,0,17,0.823618100713864,0.984,0.01019803902718558,4.0
dbpedia,baseline,0,18,0.823618100713864,0.966,0.030724582991474424,4.0
dbpedia,baseline,0,19,0.823618100713864,0.966,0.030724582991474424,4.0
dbpedia,baseline,0,20,0.823618100713864,0.9640000000000001,0.02939387691339813,4.0
dbpedia,baseline,0,21,0.8307635957116222,0.992,0.007483314773547889,4.0
dbpedia,baseline,0,22,0.8307635957116222,0.99,0.006324555320336764,4.0
dbpedia,baseline,0,23,0.8307635957116222,0.99,0.006324555320336764,4.0
dbpedia,baseline,0,24,0.8307635957116222,0.99,0.006324555320336764,4.0
dbpedia,baseline,0,25,0.8307635957116222,0.99,0.006324555320336764,4.0
dbpedia,baseline,0,26,0.8307635957116222,0.992,0.007483314773547889,4.0
dbpedia,baseline,0,27,0.8307635957116222,0.992,0.007483314773547889,4.0
dbpedia,baseline,0,28,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,29,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,30,0.8535982497530732,1.0,0.0,4.0
dbpedia,baseline,0,31,0.8535982497530732,1.0,0.0,4.0
dbpedia,baseline,0,32,0.8535982497530732,1.0,0.0,4.0
dbpedia,baseline,0,33,0.8535982497530732,1.0,0.0,4.0
dbpedia,baseline,0,34,0.8535982497530732,1.0,0.0,4.0
dbpedia,baseline,0,35,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,36,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,37,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,38,0.8535982497530732,1.0,0.0,4.0
dbpedia,baseline,0,39,0.8535982497530732,1.0,0.0,4.0
dbpedia,baseline,0,40,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,41,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,42,0.8535982497530732,0.998,0.0040000000000000036,4.0
dbpedia,baseline,0,43,0.9274833341885879,1.0,0.0,4.0
dbpedia,baseline,0,44,0.9274833341885879,1.0,0.0,4.0
dbpedia,baseline,0,45,0.9274833341885879,1.0,0.0,4.0
dbpedia,baseline,0,46,0.9274833341885879,1.0,0.0,4.0
dbpedia,baseline,0,47,0.9274833341885879,1.0,0.0,4.0
dbpedia,baseline,0,48,0.9274833341885879,1.0,0.0,4.0
dbpedia,baseline,0,49,0.9274833341885879,1.0,0.0,4.0
dbpedia,baseline,0,50,0.9274833341885879,1.0,0.0,4.0
dbpedia,prompting,0,1,0.23426064283290823,0.326,0.01019803902718558,0.0
dbpedia,prompting,0,2,0.45476173231708084,0.5119999999999999,0.00979795897113272,0.0
dbpedia,prompting,0,3,0.45476173231708084,0.514,0.01019803902718558,0.0
dbpedia,prompting,0,4,0.45476173231708084,0.508,0.01326649916142161,0.0
dbpedia,prompting,0,5,0.6012013880803342,0.702,0.015999999999999983,0.0
dbpedia,prompting,0,6,0.6057215322259131,0.7040000000000001,0.013564659966250548,0.0
dbpedia,prompting,0,7,0.6057215322259131,0.704,0.013564659966250548,0.0
dbpedia,prompting,0,8,0.7538579873299934,0.908,0.011661903789690611,1.0
dbpedia,prompting,0,9,0.7892024799708695,0.9800000000000001,0.008944271909999166,3.0
dbpedia,prompting,0,10,0.7892024799708695,0.982,0.007483314773547889,3.0
dbpedia,prompting,0,11,0.8422403064495073,0.984,0.008000000000000007,3.0
dbpedia,prompting,0,12,0.8422403064495073,0.984,0.008000000000000007,3.0
dbpedia,prompting,0,13,0.8422403064495073,0.9899999999999999,0.006324555320336764,3.0
dbpedia,prompting,0,14,0.8422403064495073,0.99,0.006324555320336764,3.0
dbpedia,prompting,0,15,0.8422403064495073,0.99,0.006324555320336764,3.0
dbpedia,prompting,0,16,0.8422403064495073,0.9879999999999999,0.007483314773547889,3.0
dbpedia,prompting,0,17,0.8422403064495073,0.986,0.01019803902718558,3.0
dbpedia,prompting,0,18,0.8434817833742704,0.9879999999999999,0.007483314773547889,3.0
dbpedia,prompting,0,19,0.8434817833742704,0.9879999999999999,0.007483314773547889,3.0
dbpedia,prompting,0,20,0.8434817833742704,0.9879999999999999,0.007483314773547889,3.0
dbpedia,prompting,0,21,0.8434817833742704,0.9880000000000001,0.004000000000000004,3.0
dbpedia,prompting,0,22,0.8434817833742704,0.9880000000000001,0.004000000000000004,3.0
dbpedia,prompting,0,23,0.8434817833742704,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,24,0.8434817833742704,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,25,0.8455301381409719,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,26,0.8455301381409719,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,27,0.8455301381409719,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,28,0.8455301381409719,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,29,0.8455301381409719,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,30,0.8455301381409719,0.994,0.00489897948556636,3.0
dbpedia,prompting,0,31,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,32,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,33,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,34,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,35,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,36,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,37,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,38,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,39,0.8455301381409719,0.9960000000000001,0.00489897948556636,3.0
dbpedia,prompting,0,40,0.854156323571317,0.998,0.0040000000000000036,3.0
dbpedia,prompting,0,41,0.854156323571317,0.998,0.0040000000000000036,3.0
dbpedia,prompting,0,42,0.854156323571317,0.998,0.0040000000000000036,3.0
dbpedia,prompting,0,43,0.854156323571317,0.998,0.0040000000000000036,3.0
dbpedia,prompting,0,44,0.854156323571317,0.998,0.0040000000000000036,3.0
dbpedia,prompting,0,45,0.8594755344176324,1.0,0.0,3.0
dbpedia,prompting,0,46,0.8594755344176324,1.0,0.0,3.0
dbpedia,prompting,0,47,0.8594755344176324,1.0,0.0,3.0
dbpedia,prompting,0,48,0.8594755344176324,1.0,0.0,3.0
dbpedia,prompting,0,49,0.8594755344176324,1.0,0.0,3.0
dbpedia,prompting,0,50,0.8594755344176324,1.0,0.0,3.0
dbpedia,clustering,0,1,0.2091905441473955,0.264,0.017435595774162694,0.0
dbpedia,clustering,0,2,0.30654092774431163,0.41200000000000003,0.026381811916545844,0.0
dbpedia,clustering,0,3,0.40761530978761307,0.49800000000000005,0.034292856398964525,0.0
dbpedia,clustering,0,4,0.477978260462517,0.5980000000000001,0.023999999999999987,0.0
dbpedia,clustering,0,5,0.477978260462517,0.5980000000000001,0.023999999999999987,0.0
dbpedia,clustering,0,6,0.5919673530766594,0.692,0.017204650534085226,0.0
dbpedia,clustering,0,7,0.5919673530766594,0.69,0.014142135623730918,0.0
dbpedia,clustering,0,8,0.6013500347300186,0.7,0.010954451150103291,0.0
dbpedia,clustering,0,9,0.6514417850073431,0.774,0.025768197453450273,0.0
dbpedia,clustering,0,10,0.6514417850073431,0.798,0.019390719429665297,0.0
dbpedia,clustering,0,11,0.6514417850073431,0.7979999999999999,0.033105890714493685,0.0
dbpedia,clustering,0,12,0.6514417850073431,0.8160000000000001,0.03611094017053556,0.0
dbpedia,clustering,0,13,0.6514417850073431,0.8399999999999999,0.03521363372331801,0.0
dbpedia,clustering,0,14,0.6647063588838131,0.8939999999999999,0.016248076809271934,0.0
dbpedia,clustering,0,15,0.6647063588838131,0.8960000000000001,0.018547236990991426,0.0
dbpedia,clustering,0,16,0.6765662648084045,0.9099999999999999,0.02280350850198275,0.0
dbpedia,clustering,0,17,0.6765662648084045,0.916,0.020591260281973993,0.0
dbpedia,clustering,0,18,0.6765662648084045,0.916,0.020591260281973993,0.0
dbpedia,clustering,0,19,0.732595304731013,0.958,0.007483314773547889,0.0
dbpedia,clustering,0,20,0.732595304731013,0.9560000000000001,0.00489897948556636,0.0
dbpedia,clustering,0,21,0.732595304731013,0.958,0.011661903789690611,0.0
dbpedia,clustering,0,22,0.732595304731013,0.96,0.010954451150103333,0.0
dbpedia,clustering,0,23,0.732595304731013,0.9579999999999999,0.013266499161421611,0.0
dbpedia,clustering,0,24,0.7378200789087225,0.97,0.016733200530681523,1.0
dbpedia,clustering,0,25,0.8213649009104333,0.982,0.011661903789690611,2.0
dbpedia,clustering,0,26,0.832084662167393,0.992,0.007483314773547889,2.0
dbpedia,clustering,0,27,0.832084662167393,0.99,0.008944271909999166,2.0
dbpedia,clustering,0,28,0.832084662167393,0.992,0.007483314773547889,2.0
dbpedia,clustering,0,29,0.832084662167393,0.992,0.007483314773547889,2.0
dbpedia,clustering,0,30,0.8920796522240522,1.0,0.0,2.0
dbpedia,clustering,0,31,0.8920796522240522,1.0,0.0,2.0
dbpedia,clustering,0,32,0.8920796522240522,1.0,0.0,2.0
dbpedia,clustering,0,33,0.8920796522240522,1.0,0.0,2.0
dbpedia,clustering,0,34,0.8920796522240522,1.0,0.0,2.0
dbpedia,clustering,0,35,0.9201102302367088,1.0,0.0,3.0
dbpedia,clustering,0,36,0.9201102302367088,1.0,0.0,3.0
dbpedia,clustering,0,37,0.9201102302367088,1.0,0.0,3.0
dbpedia,clustering,0,38,0.9201102302367088,1.0,0.0,3.0
dbpedia,clustering,0,39,0.923439869295789,1.0,0.0,3.0
dbpedia,clustering,0,40,0.923439869295789,1.0,0.0,3.0
dbpedia,clustering,0,41,0.923439869295789,1.0,0.0,3.0
dbpedia,clustering,0,42,0.923439869295789,1.0,0.0,3.0
dbpedia,clustering,0,43,0.9246890752886495,0.998,0.0040000000000000036,3.0
dbpedia,clustering,0,44,0.9264618397594313,0.998,0.0040000000000000036,3.0
dbpedia,clustering,0,45,0.9264618397594313,0.998,0.0040000000000000036,3.0
dbpedia,clustering,0,46,0.9264618397594313,0.998,0.0040000000000000036,3.0
dbpedia,clustering,0,47,0.9264618397594313,1.0,0.0,3.0
dbpedia,clustering,0,48,0.9264618397594313,1.0,0.0,3.0
dbpedia,clustering,0,49,0.9264618397594313,1.0,0.0,3.0
dbpedia,clustering,0,50,0.9264618397594313,1.0,0.0,3.0
dbpedia,featurization,0,1,0.4000000000000002,0.4,0.0,1.0
dbpedia,featurization,0,2,0.5346670781223499,0.6,0.0,1.0
dbpedia,featurization,0,3,0.6033420895093243,0.686,0.018547236990991377,1.0
dbpedia,featurization,0,4,0.7357309143660051,0.8200000000000001,0.026076809620810566,1.0
dbpedia,featurization,0,5,0.8781999637619243,0.96,0.021908902300206635,1.0
dbpedia,featurization,0,6,0.8781999637619243,0.96,0.021908902300206635,1.0
dbpedia,featurization,0,7,0.8781999637619243,0.968,0.01720465053408527,2.0
dbpedia,featurization,0,8,0.8781999637619243,0.9720000000000001,0.011661903789690613,2.0
dbpedia,featurization,0,9,0.8781999637619243,0.9720000000000001,0.011661903789690613,2.0
dbpedia,featurization,0,10,0.8781999637619243,0.9720000000000001,0.011661903789690613,2.0
dbpedia,featurization,0,11,0.887215721328694,0.99,0.006324555320336764,2.0
dbpedia,featurization,0,12,0.887215721328694,0.99,0.006324555320336764,2.0
dbpedia,featurization,0,13,0.9010507753653384,0.982,0.007483314773547889,2.0
dbpedia,featurization,0,14,0.9010507753653384,0.9880000000000001,0.004000000000000004,2.0
dbpedia,featurization,0,15,0.9010507753653384,0.9880000000000001,0.007483314773547889,2.0
dbpedia,featurization,0,16,0.9149358223615092,0.998,0.0040000000000000036,2.0
dbpedia,featurization,0,17,0.9149358223615092,0.998,0.0040000000000000036,2.0
dbpedia,featurization,0,18,0.9149358223615092,0.998,0.0040000000000000036,3.0
dbpedia,featurization,0,19,0.9149358223615092,0.998,0.0040000000000000036,3.0
dbpedia,featurization,0,20,0.9149358223615092,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,21,0.9149358223615092,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,22,0.9149358223615092,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,23,0.9149358223615092,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,24,0.9149358223615092,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,25,0.9172130147430326,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,26,0.9172130147430326,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,27,0.9210058743173792,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,28,0.9210058743173792,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,29,0.9239308891553512,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,30,0.9239308891553512,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,31,0.9239308891553512,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,32,0.9239308891553512,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,33,0.9239308891553512,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,34,0.9239308891553512,0.9960000000000001,0.00489897948556636,3.0
dbpedia,featurization,0,35,0.9239308891553512,0.9960000000000001,0.00489897948556636,4.0
dbpedia,featurization,0,36,0.9239308891553512,0.9960000000000001,0.00489897948556636,4.0
dbpedia,featurization,0,37,0.9239308891553512,0.9960000000000001,0.00489897948556636,4.0
dbpedia,featurization,0,38,0.9239308891553512,0.998,0.0040000000000000036,4.0
dbpedia,featurization,0,39,0.9239308891553512,0.998,0.0040000000000000036,4.0
dbpedia,featurization,0,40,0.9239308891553512,0.998,0.0040000000000000036,4.0
dbpedia,featurization,0,41,0.9239308891553512,0.998,0.0040000000000000036,4.0
dbpedia,featurization,0,42,0.9239308891553512,0.998,0.0040000000000000036,4.0
dbpedia,featurization,0,43,0.9239308891553512,0.998,0.0040000000000000036,4.0
